FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.03567,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.03544,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00012,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00011,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e,0.14461414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of CO2,0.14273,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of CH4,0.00000414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,km,kg CO2e of N2O,0.00188,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e,0.17162,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of CO2,0.17094,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of CH4,0.00032,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,km,kg CO2e of N2O,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e,0.15893,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of CO2,0.15765,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of CH4,0.00016,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,km,kg CO2e of N2O,0.00112,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.06258,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.06216,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00022,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.0002,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e,0.23274,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of CO2,0.2297,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Diesel,miles,kg CO2e of N2O,0.00303,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e,0.2762,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of CO2,0.27511,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of CH4,0.00051,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Petrol,miles,kg CO2e of N2O,0.00058,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e,0.25577,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of CO2,0.25371,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of CH4,0.00026,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Unknown,miles,kg CO2e of N2O,0.0018,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.10072,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.10003,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00033,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e,0.16197414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of CO2,0.16009,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of CH4,0.00000414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,km,kg CO2e of N2O,0.00188,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e,0.19923,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of CO2,0.19855,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of CH4,0.00032,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,km,kg CO2e of N2O,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e,0.17031,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of CO2,0.16868,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of CH4,0.00007,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,km,kg CO2e of N2O,0.00156,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.06667,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.06621,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00023,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00023,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e,0.26068,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of CO2,0.25764,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Diesel,miles,kg CO2e of N2O,0.00303,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e,0.32063,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of CO2,0.31954,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of CH4,0.00051,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Petrol,miles,kg CO2e of N2O,0.00058,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e,0.27407,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of CO2,0.27146,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of CH4,0.00011,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of N2O,0.0025,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.10731,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.10656,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00037,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00038,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e,0.17468414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CO2,0.1728,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CH4,0.00000414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,km,kg CO2e of N2O,0.00188,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e,0.21999,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CO2,0.21931,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CH4,0.00032,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,km,kg CO2e of N2O,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e,0.18547,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CO2,0.18387,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CH4,0.00008,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,km,kg CO2e of N2O,0.00152,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.06897,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.06848,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00022,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00027,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.28114,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CO2,0.2781,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of N2O,0.00303,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.35404,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CO2,0.35295,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CH4,0.00051,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of N2O,0.00058,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.29849,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CO2,0.29591,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CH4,0.00013,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of N2O,0.00245,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.111,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.11021,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00043,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.21243414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CO2,0.21055,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CH4,0.00000414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of N2O,0.00188,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.32708,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CO2,0.3264,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CH4,0.00032,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of N2O,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.26458,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CO2,0.26327,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CH4,0.00015,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of N2O,0.00116,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.092,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.09141,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00031,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00028,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.34189,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CO2,0.33885,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of N2O,0.00303,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.52638,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CO2,0.52529,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CH4,0.00051,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of N2O,0.00058,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.42581,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CO2,0.42369,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CH4,0.00025,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of N2O,0.00187,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.14806,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.14712,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00049,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00045,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e,0.17041414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CO2,0.16853,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CH4,0.00000414,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,km,kg CO2e of N2O,0.00188,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e,0.24145,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CO2,0.24077,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CH4,0.00032,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,km,kg CO2e of N2O,0.00036,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e,0.23006,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CO2,0.22919,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CH4,0.00027,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,km,kg CO2e of N2O,0.0006,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.07674,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.07626,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00025,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00023,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O,0,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.27426,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CO2,0.27122,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of N2O,0.00303,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.38857,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CO2,0.38748,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CH4,0.00051,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of N2O,0.00058,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,miles,kg CO2e,0.37025,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CO2,0.36885,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CH4,0.00043,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of N2O,0.00097,2022,08/09/2022,3
,Scope 1,Passenger vehicles,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.1235,2022,08/09/2022,3
