FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
14_301_3068_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_301_3068_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,2.67E-05,2023,20/06/2023,1.1
14_301_3067_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.003938985,2023,20/06/2023,1.1
14_301_3067_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00391,2023,20/06/2023,1.1
14_301_3067_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
14_301_3067_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,1.78E-05,2023,20/06/2023,1.1
14_301_3068_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.007428063,2023,20/06/2023,1.1
14_301_3068_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00735,2023,20/06/2023,1.1
14_301_3068_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000336,2023,20/06/2023,1.1
14_301_3068_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,4.45E-05,2023,20/06/2023,1.1
14_301_3075_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.002230093,2023,20/06/2023,1.1
14_301_3075_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00221,2023,20/06/2023,1.1
14_301_3075_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
14_301_3075_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,8.89E-06,2023,20/06/2023,1.1
14_301_3076_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e,0.004369078,2023,20/06/2023,1.1
14_301_3076_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00432,2023,20/06/2023,1.1
14_301_3076_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_301_3076_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,2.67E-05,2023,20/06/2023,1.1
14_301_3075_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.003588985,2023,20/06/2023,1.1
14_301_3075_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00356,2023,20/06/2023,1.1
14_301_3075_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
14_301_3075_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,1.78E-05,2023,20/06/2023,1.1
14_301_3076_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e,0.007028063,2023,20/06/2023,1.1
14_301_3076_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00695,2023,20/06/2023,1.1
14_301_3076_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000336,2023,20/06/2023,1.1
14_301_3076_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,4.45E-05,2023,20/06/2023,1.1
14_303_3086_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2023,20/06/2023,1.1
14_303_3086_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3086_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3086_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3087_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.014556126,2023,20/06/2023,1.1
14_303_3087_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.0144,2023,20/06/2023,1.1
14_303_3087_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.0000672,2023,20/06/2023,1.1
14_303_3087_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,8.89E-05,2023,20/06/2023,1.1
14_303_3086_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2023,20/06/2023,1.1
14_303_3086_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3086_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3086_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3087_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.003058985,2023,20/06/2023,1.1
14_303_3087_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00303,2023,20/06/2023,1.1
14_303_3087_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
14_303_3087_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,1.78E-05,2023,20/06/2023,1.1
14_303_3086_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2023,20/06/2023,1.1
14_303_3086_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3086_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3086_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3087_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.004929078,2023,20/06/2023,1.1
14_303_3087_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00488,2023,20/06/2023,1.1
14_303_3087_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_303_3087_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,2.67E-05,2023,20/06/2023,1.1
14_303_3093_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2023,20/06/2023,1.1
14_303_3093_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3093_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3093_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3094_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.021094004,2023,20/06/2023,1.1
14_303_3094_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.0209,2023,20/06/2023,1.1
14_303_3094_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.0000784,2023,20/06/2023,1.1
14_303_3094_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.000115604,2023,20/06/2023,1.1
14_303_3093_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2023,20/06/2023,1.1
14_303_3093_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3093_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3093_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3094_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.004729078,2023,20/06/2023,1.1
14_303_3094_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00468,2023,20/06/2023,1.1
14_303_3094_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_303_3094_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,2.67E-05,2023,20/06/2023,1.1
14_303_3093_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2023,20/06/2023,1.1
14_303_3093_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3093_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3093_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3094_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.007608063,2023,20/06/2023,1.1
14_303_3094_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00753,2023,20/06/2023,1.1
14_303_3094_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000336,2023,20/06/2023,1.1
14_303_3094_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,4.45E-05,2023,20/06/2023,1.1
14_303_3100_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2023,20/06/2023,1.1
14_303_3100_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3100_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3100_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3101_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.020825111,2023,20/06/2023,1.1
14_303_3101_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.02064,2023,20/06/2023,1.1
14_303_3101_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.0000784,2023,20/06/2023,1.1
14_303_3101_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.000106711,2023,20/06/2023,1.1
14_303_3100_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2023,20/06/2023,1.1
14_303_3100_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3100_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3100_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3101_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00713797,2023,20/06/2023,1.1
14_303_3101_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00708,2023,20/06/2023,1.1
14_303_3101_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_303_3101_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,3.56E-05,2023,20/06/2023,1.1
14_303_3100_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2023,20/06/2023,1.1
14_303_3100_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3100_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3100_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3101_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.011488156,2023,20/06/2023,1.1
14_303_3101_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.01139,2023,20/06/2023,1.1
14_303_3101_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000448,2023,20/06/2023,1.1
14_303_3101_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,5.34E-05,2023,20/06/2023,1.1
14_303_3107_14_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,,2023,20/06/2023,1.1
14_303_3107_14_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3107_14_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3107_14_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3108_14_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.020974004,2023,20/06/2023,1.1
14_303_3108_14_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.02078,2023,20/06/2023,1.1
14_303_3108_14_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.0000784,2023,20/06/2023,1.1
14_303_3108_14_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.000115604,2023,20/06/2023,1.1
14_303_3107_4_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2023,20/06/2023,1.1
14_303_3107_4_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3107_4_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3107_4_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3108_4_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.005859078,2023,20/06/2023,1.1
14_303_3108_4_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00581,2023,20/06/2023,1.1
14_303_3108_4_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0000224,2023,20/06/2023,1.1
14_303_3108_4_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,2.67E-05,2023,20/06/2023,1.1
14_303_3107_9_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2023,20/06/2023,1.1
14_303_3107_9_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,,2023,20/06/2023,1.1
14_303_3107_9_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,,2023,20/06/2023,1.1
14_303_3107_9_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,,2023,20/06/2023,1.1
14_303_3108_9_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.009418063,2023,20/06/2023,1.1
14_303_3108_9_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00934,2023,20/06/2023,1.1
14_303_3108_9_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0000336,2023,20/06/2023,1.1
14_303_3108_9_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,4.45E-05,2023,20/06/2023,1.1
15_917_4000_5_1,Scope 3,WTT- UK electricity,WTT- UK electricity (generation),Electricity: UK,kWh,,kWh,kg CO2e,0.0459,2023,20/06/2023,1.1
15_918_4000_5_1,Scope 3,WTT- UK electricity,WTT- UK electricity (T&D),Electricity: UK,kWh,,kWh,kg CO2e,0.00397,2023,20/06/2023,1.1
16_919_4002_5_1,Scope 3,WTT- heat and steam,WTT- heat and steam,Onsite heat and steam,kWh,,kWh,kg CO2e,0.03341,2023,20/06/2023,1.1
16_919_4003_5_1,Scope 3,WTT- heat and steam,WTT- heat and steam,District heat and steam,kWh,,kWh,kg CO2e,0.03341,2023,20/06/2023,1.1
16_920_4004_5_1,Scope 3,WTT- heat and steam,WTT- district heat & steam distribution,5% loss,kWh,,kWh,kg CO2e,0.001758421,2023,20/06/2023,1.1
17_404_4005_1_1,Scope 3,Water supply,Water supply,Water supply,,,cubic metres,kg CO2e,0.176684547,2023,20/06/2023,1.1
17_404_4005_10_1,Scope 3,Water supply,Water supply,Water supply,,,million litres,kg CO2e,176.6845466,2023,20/06/2023,1.1
18_405_4006_1_1,Scope 3,Water treatment,Water treatment,Water treatment,,,cubic metres,kg CO2e,0.201318292,2023,20/06/2023,1.1
18_405_4006_10_1,Scope 3,Water treatment,Water treatment,Water treatment,,,million litres,kg CO2e,201.3182917,2023,20/06/2023,1.1
19_500_5000_15_1,Scope 3,Material use,Construction,Aggregates,,Primary material production,tonnes,kg CO2e,7.75137999,2023,20/06/2023,1.1
19_500_5001_15_1,Scope 3,Material use,Construction,Aggregates,,Re-used,tonnes,kg CO2e,2.21,2023,20/06/2023,1.1
19_500_5002_15_1,Scope 3,Material use,Construction,Aggregates,,Open-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5003_15_1,Scope 3,Material use,Construction,Aggregates,,Closed-loop source,tonnes,kg CO2e,3.194911723,2023,20/06/2023,1.1
19_500_5004_15_1,Scope 3,Material use,Construction,Average construction,,Primary material production,tonnes,kg CO2e,80.21281806,2023,20/06/2023,1.1
19_500_5005_15_1,Scope 3,Material use,Construction,Average construction,,Re-used,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5006_15_1,Scope 3,Material use,Construction,Average construction,,Open-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5007_15_1,Scope 3,Material use,Construction,Average construction,,Closed-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5008_15_1,Scope 3,Material use,Construction,Asbestos,,Primary material production,tonnes,kg CO2e,27,2023,20/06/2023,1.1
19_500_5009_15_1,Scope 3,Material use,Construction,Asbestos,,Re-used,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5010_15_1,Scope 3,Material use,Construction,Asbestos,,Open-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5011_15_1,Scope 3,Material use,Construction,Asbestos,,Closed-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5012_15_1,Scope 3,Material use,Construction,Asphalt,,Primary material production,tonnes,kg CO2e,39.21249183,2023,20/06/2023,1.1
19_500_5013_15_1,Scope 3,Material use,Construction,Asphalt,,Re-used,tonnes,kg CO2e,1.73826087,2023,20/06/2023,1.1
19_500_5014_15_1,Scope 3,Material use,Construction,Asphalt,,Open-loop source,tonnes,kg CO2e,,2023,20/06/2023,1.1
19_500_5015_15_1,Scope 3,Material use,Construction,Asphalt,,Closed-loop source,tonnes,kg CO2e,28.65491172,2023,20/06/2023,1.1
