FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00175,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00173,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e,0.0041,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00405,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00281,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00278,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e,0.00658,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00651,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00181,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00179,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e,0.00402,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00399,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00291,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00288,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0.00647,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00642,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00174,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00172,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.0039,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00385,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.0028,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00277,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.00627,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.0062,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00192,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.0019,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.00459,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00454,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00309,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00306,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.00739,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00731,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00005,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00142,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.0014,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.00655,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00649,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00228,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00225,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e,0.01055,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.01045,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00006,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00244,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00241,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e,0.00505,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00499,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00391,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00387,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e,0.00812,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00803,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00006,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00322,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00319,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.00577,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00571,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.0052,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00514,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e,0.00928,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00919,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00006,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00255,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00252,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e,0.00369,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00366,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00411,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00406,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e,0.00596,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.0059,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00178,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00176,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0.0041,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00405,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00286,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00283,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.00658,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00651,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00004,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00229,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00227,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0.00465,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of CO2,0.0046,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00369,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00366,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.00749,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00741,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CH4,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of N2O,0.00005,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.0021,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2,0.00208,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e,0.00431,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CO2,0.00426,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CH4,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of N2O,0.00003,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00338,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2,0.00335,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4,0.00001,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O,0.00002,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e,0.00694,2022,08/09/2022,3
,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of CO2,0.00686,2022,08/09/2022,3
